gsa_id,year,subbasin_id,area_fraction,gsp_id,GSP_Name,GSA_Name,basin_id,basin_name,status_raw,status_std,is_complete,is_incomplete,is_inadequate,is_under_review,in_state_intervention,date_posted,date_determination,governance_quality_index,fallow_acres,fallow_pct,panel_version,time_invariant_governance_flag,data_quality_note
191,2012,5-022.05,0.9995675938884963,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2013,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2014,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,7691.27,3.74,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2015,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2016,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,5676.04,2.71,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2017,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2018,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,27067.63,12.91,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2019,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,24279.55,11.42,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2020,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,27369.53,12.81,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2021,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,24369.0,11.44,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2022,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,22722.45,10.59,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2023,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
152,2024,5-022.01,1.0,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,23822.32,11.14,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2012,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2013,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2014,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,7766.25,6.59,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2015,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2016,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,5819.43,4.89,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2017,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2018,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,25482.87,21.43,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2019,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,17667.25,13.4,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2020,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,21195.31,16.11,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2021,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,17827.95,13.48,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2022,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,16869.4,12.83,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2023,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
157,2024,5-022.15,1.0,122,,,5-022,SAN JOAQUIN VALLEY,Approved,approved,True,False,False,False,False,2022-02-07,,1.0,16528.64,13.57,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2012,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2013,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2014,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,2419.74,1.98,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2015,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2016,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,5795.44,4.36,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2017,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2018,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,22632.23,17.59,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2019,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,22492.35,17.48,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2020,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,24955.35,19.45,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2021,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,17345.56,13.51,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2022,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,19108.03,14.89,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2023,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
311,2024,5-022.04,0.9999764612403079,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,20147.46,15.72,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2012,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2013,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2014,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,7691.27,3.74,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2015,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2016,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,5676.04,2.71,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2017,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2018,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,27067.63,12.91,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2019,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,24279.55,11.42,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2020,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,27369.53,12.81,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2021,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,24369.0,11.44,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2022,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,22722.45,10.59,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2023,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
159,2024,5-022.01,0.9999987089541423,47,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,23822.32,11.14,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2012,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2013,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2014,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,13462.53,68.82,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2015,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2016,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,9751.09,45.32,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2017,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2018,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,15088.2,68.88,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2019,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,16290.99,74.41,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2020,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,14373.17,65.01,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2021,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,15113.25,68.88,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2022,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,15910.9,72.26,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2023,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
254,2024,5-022.14,1.0,169,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,12793.79,60.27,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2012,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2013,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2014,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,9991.13,6.68,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2015,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2016,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,9595.63,6.44,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2017,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2018,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,38001.64,26.84,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2019,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,34512.16,24.4,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2020,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,34762.47,24.6,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2021,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,35757.63,25.33,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2022,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,32771.39,23.24,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2023,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
266,2024,5-022.08,0.9999905724052031,25,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,31550.29,22.43,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2012,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2013,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2014,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,27662.06,6.97,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2015,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2016,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,14191.1,3.54,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2017,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2018,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,96104.32,38.26,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2019,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,88222.58,35.02,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2020,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,86382.23,34.27,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2021,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,77893.56,30.87,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2022,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,84062.68,33.32,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2023,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
269,2024,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,75792.28,30.1,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2012,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2013,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2014,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,27662.06,6.97,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2015,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2016,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,14191.1,3.54,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2017,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2018,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,96104.32,38.26,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2019,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,88222.58,35.02,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2020,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,86382.23,34.27,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2021,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,77893.56,30.87,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2022,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,84062.68,33.32,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2023,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
271,2024,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,75792.28,30.1,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
277,2012,5-022.14,1.0,167,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
277,2013,5-022.14,1.0,167,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
277,2014,5-022.14,1.0,167,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,33714.82,5.55,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
277,2015,5-022.14,1.0,167,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
277,2016,5-022.14,1.0,167,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,52563.8,8.61,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
277,2017,5-022.14,1.0,167,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
277,2018,5-022.14,1.0,167,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2026-02-04,,1.0,101168.39,16.97,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
